ResourceName,FieldName,IsSensitive,IsComputed
snowflake_grant_privileges_to_share,on_all_tables_in_schema,false,false
snowflake_grant_privileges_to_share,on_tag,false,false
snowflake_grant_privileges_to_share,on_view,false,false
snowflake_grant_privileges_to_share,on_function,false,false
snowflake_grant_privileges_to_share,to_share,false,false
snowflake_grant_privileges_to_share,on_database,false,false
snowflake_grant_privileges_to_share,privileges,false,false
snowflake_grant_privileges_to_share,on_schema,false,false
snowflake_function_sql,function_language,false,true
snowflake_function_sql,show_output.external_access_integrations,false,true
snowflake_function_sql,show_output.language,false,true
snowflake_function_sql,show_output.schema_name,false,true
snowflake_function_sql,show_output.secrets,false,true
snowflake_function_sql,show_output.arguments_raw,false,true
snowflake_function_sql,show_output.description,false,true
snowflake_function_sql,show_output.catalog_name,false,true
snowflake_function_sql,trace_level,false,true
snowflake_function_sql,is_secure,false,false
snowflake_function_sql,arguments.arg_name,false,false
snowflake_function_sql,arguments.arg_data_type,false,false
snowflake_function_sql,arguments.arg_default_value,false,false
snowflake_function_sql,log_level,false,true
snowflake_function_sql,parameters.log_level,false,true
snowflake_function_sql,parameters.metric_level,false,true
snowflake_function_sql,parameters.trace_level,false,true
snowflake_function_sql,parameters.enable_console_output,false,true
snowflake_function_sql,function_definition,false,false
snowflake_function_sql,return_results_behavior,false,false
snowflake_function_sql,metric_level,false,true
snowflake_function_sql,return_type,false,false
snowflake_materialized_view,warehouse,false,false
snowflake_materialized_view,statement,false,false
snowflake_materialized_view,tag,false,false
snowflake_saml2_integration,saml2_requested_nameid_format,false,false
snowflake_saml2_integration,describe_output.allowed_user_domains,false,true
snowflake_saml2_integration,describe_output.saml2_x509_cert,false,true
snowflake_saml2_integration,describe_output.saml2_force_authn,false,true
snowflake_saml2_integration,describe_output.saml2_digest_methods_used,false,true
snowflake_saml2_integration,describe_output.saml2_signature_methods_used,false,true
snowflake_saml2_integration,describe_output.saml2_requested_nameid_format,false,true
snowflake_saml2_integration,describe_output.saml2_snowflake_acs_url,false,true
snowflake_saml2_integration,describe_output.saml2_sp_initiated_login_page_label,false,true
snowflake_saml2_integration,describe_output.saml2_snowflake_x509_cert,false,true
snowflake_saml2_integration,describe_output.saml2_post_logout_redirect_url,false,true
snowflake_saml2_integration,describe_output.saml2_snowflake_metadata,false,true
snowflake_saml2_integration,describe_output.saml2_issuer,false,true
snowflake_saml2_integration,describe_output.saml2_sso_url,false,true
snowflake_saml2_integration,describe_output.saml2_sign_request,false,true
snowflake_saml2_integration,describe_output.saml2_snowflake_issuer_url,false,true
snowflake_saml2_integration,describe_output.allowed_email_patterns,false,true
snowflake_saml2_integration,describe_output.saml2_provider,false,true
snowflake_saml2_integration,describe_output.saml2_enable_sp_initiated,false,true
snowflake_saml2_integration,saml2_sso_url,false,false
snowflake_saml2_integration,saml2_enable_sp_initiated,false,false
snowflake_saml2_integration,allowed_email_patterns,false,false
snowflake_saml2_integration,saml2_sp_initiated_login_page_label,false,false
snowflake_saml2_integration,saml2_x509_cert,false,false
snowflake_saml2_integration,saml2_sign_request,false,false
snowflake_saml2_integration,saml2_snowflake_issuer_url,false,false
snowflake_saml2_integration,saml2_snowflake_acs_url,false,false
snowflake_saml2_integration,show_output.integration_type,false,true
snowflake_saml2_integration,show_output.category,false,true
snowflake_saml2_integration,saml2_issuer,false,false
snowflake_saml2_integration,enabled,false,false
snowflake_saml2_integration,saml2_provider,false,false
snowflake_saml2_integration,saml2_post_logout_redirect_url,false,false
snowflake_saml2_integration,saml2_force_authn,false,false
snowflake_saml2_integration,allowed_user_domains,false,false
snowflake_account_authentication_policy_attachment,authentication_policy,false,false
snowflake_external_function,return_behavior,false,false
snowflake_external_function,context_headers,false,false
snowflake_external_function,compression,false,false
snowflake_external_function,header,false,false
snowflake_external_function,request_translator,false,false
snowflake_external_function,response_translator,false,false
snowflake_external_function,api_integration,false,false
snowflake_external_function,arg.type,false,false
snowflake_external_function,null_input_behavior,false,false
snowflake_external_function,return_type,false,false
snowflake_external_function,url_of_proxy_and_resource,false,false
snowflake_secret_with_authorization_code_grant,secret_type,false,true
snowflake_secret_with_authorization_code_grant,oauth_refresh_token,true,false
snowflake_secret_with_authorization_code_grant,oauth_refresh_token_expiry_time,false,false
snowflake_secret_with_authorization_code_grant,api_authentication,false,false
snowflake_secret_with_authorization_code_grant,describe_output.database_name,false,true
snowflake_secret_with_authorization_code_grant,describe_output.owner,false,true
snowflake_secret_with_authorization_code_grant,describe_output.secret_type,false,true
snowflake_secret_with_authorization_code_grant,describe_output.username,false,true
snowflake_secret_with_authorization_code_grant,describe_output.oauth_refresh_token_expiry_time,false,true
snowflake_secret_with_authorization_code_grant,describe_output.oauth_scopes,false,true
snowflake_secret_with_authorization_code_grant,describe_output.schema_name,false,true
snowflake_secret_with_authorization_code_grant,describe_output.oauth_access_token_expiry_time,false,true
snowflake_secret_with_authorization_code_grant,describe_output.integration_name,false,true
snowflake_secret_with_authorization_code_grant,show_output.oauth_scopes,false,true
snowflake_secret_with_authorization_code_grant,show_output.owner,false,true
snowflake_secret_with_authorization_code_grant,show_output.secret_type,false,true
snowflake_secret_with_authorization_code_grant,show_output.schema_name,false,true
snowflake_secret_with_authorization_code_grant,show_output.database_name,false,true
snowflake_secret_with_authorization_code_grant,show_output.owner_role_type,false,true
snowflake_function_java,function_definition,false,false
snowflake_function_java,arguments.arg_default_value,false,false
snowflake_function_java,arguments.arg_name,false,false
snowflake_function_java,arguments.arg_data_type,false,false
snowflake_function_java,external_access_integrations,false,false
snowflake_function_java,target_path.stage_location,false,false
snowflake_function_java,target_path.path_on_stage,false,false
snowflake_function_java,secrets.secret_variable_name,false,false
snowflake_function_java,secrets.secret_id,false,false
snowflake_function_java,return_results_behavior,false,false
snowflake_function_java,function_language,false,true
snowflake_function_java,imports.stage_location,false,false
snowflake_function_java,imports.path_on_stage,false,false
snowflake_function_java,trace_level,false,true
snowflake_function_java,runtime_version,false,false
snowflake_function_java,log_level,false,true
snowflake_function_java,null_input_behavior,false,false
snowflake_function_java,show_output.language,false,true
snowflake_function_java,show_output.external_access_integrations,false,true
snowflake_function_java,show_output.secrets,false,true
snowflake_function_java,show_output.schema_name,false,true
snowflake_function_java,show_output.arguments_raw,false,true
snowflake_function_java,show_output.description,false,true
snowflake_function_java,show_output.catalog_name,false,true
snowflake_function_java,handler,false,false
snowflake_function_java,is_secure,false,false
snowflake_function_java,return_type,false,false
snowflake_function_java,metric_level,false,true
snowflake_function_java,parameters.trace_level,false,true
snowflake_function_java,parameters.enable_console_output,false,true
snowflake_function_java,parameters.log_level,false,true
snowflake_function_java,parameters.metric_level,false,true
snowflake_function_java,packages,false,false
snowflake_user_password_policy_attachment,user_name,false,false
snowflake_user_password_policy_attachment,password_policy_name,false,false
snowflake_view,change_tracking,false,false
snowflake_view,aggregation_policy.policy_name,false,false
snowflake_view,aggregation_policy.entity_key,false,false
snowflake_view,show_output.database_name,false,true
snowflake_view,show_output.owner,false,true
snowflake_view,show_output.text,false,true
snowflake_view,show_output.owner_role_type,false,true
snowflake_view,show_output.change_tracking,false,true
snowflake_view,show_output.kind,false,true
snowflake_view,show_output.reserved,false,true
snowflake_view,show_output.schema_name,false,true
snowflake_view,is_temporary,false,false
snowflake_view,is_recursive,false,false
snowflake_view,data_metric_function.function_name,false,false
snowflake_view,data_metric_function.on,false,false
snowflake_view,data_metric_function.schedule_status,false,false
snowflake_view,column.column_name,false,false
snowflake_view,column..masking_policy.policy_name,false,false
snowflake_view,column..masking_policy.using,false,false
snowflake_view,column..projection_policy.policy_name,false,false
snowflake_view,row_access_policy.policy_name,false,false
snowflake_view,row_access_policy.on,false,false
snowflake_view,statement,false,false
snowflake_view,is_secure,false,false
snowflake_view,data_metric_schedule.using_cron,false,false
snowflake_view,describe_output,false,true
snowflake_authentication_policy,authentication_methods,false,false
snowflake_authentication_policy,mfa_authentication_methods,false,false
snowflake_authentication_policy,client_types,false,false
snowflake_authentication_policy,security_integrations,false,false
snowflake_authentication_policy,mfa_enrollment,false,false
snowflake_authentication_policy,show_output.schema_name,false,true
snowflake_authentication_policy,show_output.owner,false,true
snowflake_authentication_policy,show_output.owner_role_type,false,true
snowflake_authentication_policy,show_output.options,false,true
snowflake_authentication_policy,show_output.database_name,false,true
snowflake_authentication_policy,describe_output.client_types,false,true
snowflake_authentication_policy,describe_output.security_integrations,false,true
snowflake_authentication_policy,describe_output.owner,false,true
snowflake_authentication_policy,describe_output.authentication_methods,false,true
snowflake_authentication_policy,describe_output.mfa_authentication_methods,false,true
snowflake_authentication_policy,describe_output.mfa_enrollment,false,true
snowflake_cortex_search_service,attributes,false,false
snowflake_cortex_search_service,target_lag,false,false
snowflake_cortex_search_service,query,false,false
snowflake_cortex_search_service,on,false,false
snowflake_cortex_search_service,warehouse,false,false
snowflake_storage_integration,storage_aws_external_id,false,true
snowflake_storage_integration,storage_aws_object_acl,false,false
snowflake_storage_integration,azure_consent_url,false,true
snowflake_storage_integration,azure_tenant_id,false,false
snowflake_storage_integration,azure_multi_tenant_app_name,false,true
snowflake_storage_integration,type,false,false
snowflake_storage_integration,storage_aws_iam_user_arn,false,true
snowflake_storage_integration,storage_gcp_service_account,false,true
snowflake_storage_integration,storage_aws_role_arn,false,false
snowflake_storage_integration,storage_allowed_locations,false,false
snowflake_storage_integration,storage_blocked_locations,false,false
snowflake_storage_integration,storage_provider,false,false
snowflake_user_authentication_policy_attachment,user_name,false,false
snowflake_user_authentication_policy_attachment,authentication_policy_name,false,false
snowflake_api_authentication_integration_with_authorization_code_grant,oauth_allowed_scopes,false,false
snowflake_api_authentication_integration_with_authorization_code_grant,oauth_client_secret,false,false
snowflake_api_authentication_integration_with_authorization_code_grant,oauth_client_id,false,false
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.oauth_refresh_token_validity,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.oauth_client_auth_method,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.oauth_authorization_endpoint,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.oauth_token_endpoint,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.oauth_grant,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.parent_integration,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.enabled,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.oauth_client_id,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.oauth_allowed_scopes,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.auth_type,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,describe_output.oauth_access_token_validity,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,oauth_authorization_endpoint,false,false
snowflake_api_authentication_integration_with_authorization_code_grant,oauth_client_auth_method,false,false
snowflake_api_authentication_integration_with_authorization_code_grant,oauth_token_endpoint,false,false
snowflake_api_authentication_integration_with_authorization_code_grant,show_output.integration_type,false,true
snowflake_api_authentication_integration_with_authorization_code_grant,show_output.category,false,true
snowflake_procedure_scala,parameters.trace_level,false,true
snowflake_procedure_scala,parameters.enable_console_output,false,true
snowflake_procedure_scala,parameters.log_level,false,true
snowflake_procedure_scala,parameters.metric_level,false,true
snowflake_procedure_scala,is_secure,false,false
snowflake_procedure_scala,arguments.arg_name,false,false
snowflake_procedure_scala,arguments.arg_data_type,false,false
snowflake_procedure_scala,arguments.arg_default_value,false,false
snowflake_procedure_scala,return_type,false,false
snowflake_procedure_scala,procedure_definition,false,false
snowflake_procedure_scala,trace_level,false,true
snowflake_procedure_scala,snowpark_package,false,false
snowflake_procedure_scala,execute_as,false,false
snowflake_procedure_scala,imports.stage_location,false,false
snowflake_procedure_scala,imports.path_on_stage,false,false
snowflake_procedure_scala,null_input_behavior,false,false
snowflake_procedure_scala,target_path.stage_location,false,false
snowflake_procedure_scala,target_path.path_on_stage,false,false
snowflake_procedure_scala,procedure_language,false,true
snowflake_procedure_scala,packages,false,false
snowflake_procedure_scala,external_access_integrations,false,false
snowflake_procedure_scala,secrets.secret_variable_name,false,false
snowflake_procedure_scala,secrets.secret_id,false,false
snowflake_procedure_scala,show_output.external_access_integrations,false,true
snowflake_procedure_scala,show_output.arguments_raw,false,true
snowflake_procedure_scala,show_output.catalog_name,false,true
snowflake_procedure_scala,show_output.secrets,false,true
snowflake_procedure_scala,show_output.schema_name,false,true
snowflake_procedure_scala,show_output.description,false,true
snowflake_procedure_scala,handler,false,false
snowflake_procedure_scala,metric_level,false,true
snowflake_procedure_scala,runtime_version,false,false
snowflake_procedure_scala,log_level,false,true
snowflake_grant_ownership,account_role_name,false,false
snowflake_grant_ownership,database_role_name,false,false
snowflake_grant_ownership,outbound_privileges,false,false
snowflake_grant_ownership,on..future.object_type_plural,false,false
snowflake_grant_ownership,on..future.in_database,false,false
snowflake_grant_ownership,on..future.in_schema,false,false
snowflake_grant_ownership,on.object_type,false,false
snowflake_grant_ownership,on.object_name,false,false
snowflake_grant_ownership,on..all.object_type_plural,false,false
snowflake_grant_ownership,on..all.in_database,false,false
snowflake_grant_ownership,on..all.in_schema,false,false
snowflake_primary_connection,enable_failover_to_accounts,false,false
snowflake_primary_connection,show_output.failover_allowed_to_accounts,false,true
snowflake_primary_connection,show_output.organization_name,false,true
snowflake_primary_connection,show_output.account_locator,false,true
snowflake_primary_connection,show_output.region_group,false,true
snowflake_primary_connection,show_output.snowflake_region,false,true
snowflake_primary_connection,show_output.account_name,false,true
snowflake_primary_connection,show_output.primary,false,true
snowflake_primary_connection,show_output.connection_url,false,true
snowflake_secondary_connection,as_replica_of,false,false
snowflake_secondary_connection,show_output.failover_allowed_to_accounts,false,true
snowflake_secondary_connection,show_output.organization_name,false,true
snowflake_secondary_connection,show_output.account_locator,false,true
snowflake_secondary_connection,show_output.primary,false,true
snowflake_secondary_connection,show_output.connection_url,false,true
snowflake_secondary_connection,show_output.region_group,false,true
snowflake_secondary_connection,show_output.snowflake_region,false,true
snowflake_secondary_connection,show_output.account_name,false,true
snowflake_sequence,ordering,false,false
snowflake_task,timestamp_ntz_output_format,false,true
snowflake_task,timestamp_input_format,false,true
snowflake_task,search_path,false,true
snowflake_task,schedule.using_cron,false,false
snowflake_task,show_output.error_integration,false,true
snowflake_task,show_output.last_committed_on,false,true
snowflake_task,show_output.config,false,true
snowflake_task,show_output.predecessors,false,true
snowflake_task,show_output.state,false,true
snowflake_task,show_output.id,false,true
snowflake_task,show_output.schedule,false,true
snowflake_task,show_output.budget,false,true
snowflake_task,show_output..task_relations.predecessors,false,true
snowflake_task,show_output..task_relations.finalizer,false,true
snowflake_task,show_output..task_relations.finalized_root_task,false,true
snowflake_task,show_output.last_suspended_reason,false,true
snowflake_task,show_output.warehouse,false,true
snowflake_task,show_output.condition,false,true
snowflake_task,show_output.last_suspended_on,false,true
snowflake_task,show_output.owner_role_type,false,true
snowflake_task,show_output.definition,false,true
snowflake_task,show_output.database_name,false,true
snowflake_task,show_output.schema_name,false,true
snowflake_task,show_output.owner,false,true
snowflake_task,finalize,false,false
snowflake_task,unsupported_ddl_action,false,true
snowflake_task,timestamp_tz_output_format,false,true
snowflake_task,time_output_format,false,true
snowflake_task,timezone,false,true
snowflake_task,timestamp_ltz_output_format,false,true
snowflake_task,geometry_output_format,false,true
snowflake_task,client_timestamp_type_mapping,false,true
snowflake_task,parameters.timestamp_type_mapping,false,true
snowflake_task,parameters.two_digit_century_start,false,true
snowflake_task,parameters.binary_input_format,false,true
snowflake_task,parameters.client_memory_limit,false,true
snowflake_task,parameters.client_timestamp_type_mapping,false,true
snowflake_task,parameters.strict_json_output,false,true
snowflake_task,parameters.task_auto_retry_attempts,false,true
snowflake_task,parameters.autocommit,false,true
snowflake_task,parameters.client_session_keep_alive_heartbeat_frequency,false,true
snowflake_task,parameters.error_on_nondeterministic_update,false,true
snowflake_task,parameters.search_path,false,true
snowflake_task,parameters.timestamp_output_format,false,true
snowflake_task,parameters.suspend_task_after_num_failures,false,true
snowflake_task,parameters.geometry_output_format,false,true
snowflake_task,parameters.log_level,false,true
snowflake_task,parameters.multi_statement_count,false,true
snowflake_task,parameters.quoted_identifiers_ignore_case,false,true
snowflake_task,parameters.statement_queued_timeout_in_seconds,false,true
snowflake_task,parameters.client_result_chunk_size,false,true
snowflake_task,parameters.timezone,false,true
snowflake_task,parameters.json_indent,false,true
snowflake_task,parameters.noorder_sequence_as_default,false,true
snowflake_task,parameters.client_prefetch_threads,false,true
snowflake_task,parameters.client_session_keep_alive,false,true
snowflake_task,parameters.time_output_format,false,true
snowflake_task,parameters.transaction_abort_on_error,false,true
snowflake_task,parameters.enable_unload_physical_type_optimization,false,true
snowflake_task,parameters.trace_level,false,true
snowflake_task,parameters.user_task_timeout_ms,false,true
snowflake_task,parameters.timestamp_tz_output_format,false,true
snowflake_task,parameters.transaction_default_isolation_level,false,true
snowflake_task,parameters.binary_output_format,false,true
snowflake_task,parameters.rows_per_resultset,false,true
snowflake_task,parameters.statement_timeout_in_seconds,false,true
snowflake_task,parameters.date_input_format,false,true
snowflake_task,parameters.client_result_column_case_insensitive,false,true
snowflake_task,parameters.timestamp_day_is_always_24h,false,true
snowflake_task,parameters.timestamp_ltz_output_format,false,true
snowflake_task,parameters.week_start,false,true
snowflake_task,parameters.client_metadata_request_use_connection_ctx,false,true
snowflake_task,parameters.timestamp_ntz_output_format,false,true
snowflake_task,parameters.abort_detached_query,false,true
snowflake_task,parameters.user_task_minimum_trigger_interval_in_seconds,false,true
snowflake_task,parameters.date_output_format,false,true
snowflake_task,parameters.error_on_nondeterministic_merge,false,true
snowflake_task,parameters.jdbc_treat_timestamp_ntz_as_utc,false,true
snowflake_task,parameters.jdbc_use_session_timezone,false,true
snowflake_task,parameters.odbc_treat_decimal_as_int,false,true
snowflake_task,parameters.query_tag,false,true
snowflake_task,parameters.user_task_managed_initial_warehouse_size,false,true
snowflake_task,parameters.use_cached_result,false,true
snowflake_task,parameters.s3_stage_vpce_dns_name,false,true
snowflake_task,parameters.lock_timeout,false,true
snowflake_task,parameters.timestamp_input_format,false,true
snowflake_task,parameters.time_input_format,false,true
snowflake_task,parameters.unsupported_ddl_action,false,true
snowflake_task,parameters.week_of_year_policy,false,true
snowflake_task,parameters.geography_output_format,false,true
snowflake_task,binary_output_format,false,true
snowflake_task,timestamp_type_mapping,false,true
snowflake_task,transaction_default_isolation_level,false,true
snowflake_task,s3_stage_vpce_dns_name,false,true
snowflake_task,error_integration,false,false
snowflake_task,user_task_managed_initial_warehouse_size,false,true
snowflake_task,log_level,false,true
snowflake_task,after,false,false
snowflake_task,date_input_format,false,true
snowflake_task,when,false,false
snowflake_task,warehouse,false,false
snowflake_task,binary_input_format,false,true
snowflake_task,query_tag,false,true
snowflake_task,date_output_format,false,true
snowflake_task,allow_overlapping_execution,false,false
snowflake_task,config,false,false
snowflake_task,time_input_format,false,true
snowflake_task,timestamp_output_format,false,true
snowflake_task,sql_statement,false,false
snowflake_task,trace_level,false,true
snowflake_task,geography_output_format,false,true
snowflake_account_password_policy_attachment,password_policy,false,false
snowflake_database_role,show_output.owner,false,true
snowflake_database_role,show_output.owner_role_type,false,true
snowflake_database_role,show_output.database_name,false,true
snowflake_procedure_python,null_input_behavior,false,false
snowflake_procedure_python,parameters.trace_level,false,true
snowflake_procedure_python,parameters.enable_console_output,false,true
snowflake_procedure_python,parameters.log_level,false,true
snowflake_procedure_python,parameters.metric_level,false,true
snowflake_procedure_python,execute_as,false,false
snowflake_procedure_python,procedure_language,false,true
snowflake_procedure_python,secrets.secret_variable_name,false,false
snowflake_procedure_python,secrets.secret_id,false,false
snowflake_procedure_python,trace_level,false,true
snowflake_procedure_python,snowpark_package,false,false
snowflake_procedure_python,external_access_integrations,false,false
snowflake_procedure_python,return_type,false,false
snowflake_procedure_python,log_level,false,true
snowflake_procedure_python,show_output.arguments_raw,false,true
snowflake_procedure_python,show_output.catalog_name,false,true
snowflake_procedure_python,show_output.secrets,false,true
snowflake_procedure_python,show_output.external_access_integrations,false,true
snowflake_procedure_python,show_output.schema_name,false,true
snowflake_procedure_python,show_output.description,false,true
snowflake_procedure_python,is_secure,false,false
snowflake_procedure_python,arguments.arg_name,false,false
snowflake_procedure_python,arguments.arg_data_type,false,false
snowflake_procedure_python,arguments.arg_default_value,false,false
snowflake_procedure_python,imports.stage_location,false,false
snowflake_procedure_python,imports.path_on_stage,false,false
snowflake_procedure_python,metric_level,false,true
snowflake_procedure_python,packages,false,false
snowflake_procedure_python,handler,false,false
snowflake_procedure_python,procedure_definition,false,false
snowflake_procedure_python,runtime_version,false,false
snowflake_tag_association,object_type,false,false
snowflake_tag_association,tag_id,false,false
snowflake_tag_association,tag_value,false,false
snowflake_tag_association,object_identifiers,false,false
snowflake_user_public_keys,rsa_public_key,false,false
snowflake_user_public_keys,rsa_public_key_2,false,false
snowflake_external_volume,describe_output,false,true
snowflake_external_volume,storage_location.storage_base_url,false,false
snowflake_external_volume,storage_location.storage_aws_role_arn,false,false
snowflake_external_volume,storage_location.storage_aws_external_id,false,true
snowflake_external_volume,storage_location.encryption_type,false,false
snowflake_external_volume,storage_location.encryption_kms_key_id,false,false
snowflake_external_volume,storage_location.azure_tenant_id,false,false
snowflake_external_volume,storage_location.storage_location_name,false,false
snowflake_external_volume,storage_location.storage_provider,false,false
snowflake_external_volume,allow_writes,false,false
snowflake_masking_policy,argument.type,false,false
snowflake_masking_policy,return_data_type,false,false
snowflake_masking_policy,show_output.schema_name,false,true
snowflake_masking_policy,show_output.kind,false,true
snowflake_masking_policy,show_output.owner,false,true
snowflake_masking_policy,show_output.owner_role_type,false,true
snowflake_masking_policy,show_output.database_name,false,true
snowflake_masking_policy,body,false,false
snowflake_masking_policy,exempt_other_policies,false,false
snowflake_masking_policy,describe_output.return_type,false,true
snowflake_masking_policy,describe_output.body,false,true
snowflake_masking_policy,describe_output..signature.type,false,true
snowflake_function_javascript,arguments.arg_default_value,false,false
snowflake_function_javascript,arguments.arg_name,false,false
snowflake_function_javascript,arguments.arg_data_type,false,false
snowflake_function_javascript,function_definition,false,false
snowflake_function_javascript,is_secure,false,false
snowflake_function_javascript,null_input_behavior,false,false
snowflake_function_javascript,metric_level,false,true
snowflake_function_javascript,trace_level,false,true
snowflake_function_javascript,parameters.enable_console_output,false,true
snowflake_function_javascript,parameters.log_level,false,true
snowflake_function_javascript,parameters.metric_level,false,true
snowflake_function_javascript,parameters.trace_level,false,true
snowflake_function_javascript,return_results_behavior,false,false
snowflake_function_javascript,show_output.external_access_integrations,false,true
snowflake_function_javascript,show_output.language,false,true
snowflake_function_javascript,show_output.schema_name,false,true
snowflake_function_javascript,show_output.secrets,false,true
snowflake_function_javascript,show_output.arguments_raw,false,true
snowflake_function_javascript,show_output.description,false,true
snowflake_function_javascript,show_output.catalog_name,false,true
snowflake_function_javascript,log_level,false,true
snowflake_function_javascript,function_language,false,true
snowflake_function_javascript,return_type,false,false
snowflake_function_scala,secrets.secret_variable_name,false,false
snowflake_function_scala,secrets.secret_id,false,false
snowflake_function_scala,return_results_behavior,false,false
snowflake_function_scala,imports.path_on_stage,false,false
snowflake_function_scala,imports.stage_location,false,false
snowflake_function_scala,packages,false,false
snowflake_function_scala,parameters.enable_console_output,false,true
snowflake_function_scala,parameters.log_level,false,true
snowflake_function_scala,parameters.metric_level,false,true
snowflake_function_scala,parameters.trace_level,false,true
snowflake_function_scala,return_type,false,false
snowflake_function_scala,handler,false,false
snowflake_function_scala,show_output.arguments_raw,false,true
snowflake_function_scala,show_output.description,false,true
snowflake_function_scala,show_output.catalog_name,false,true
snowflake_function_scala,show_output.language,false,true
snowflake_function_scala,show_output.external_access_integrations,false,true
snowflake_function_scala,show_output.secrets,false,true
snowflake_function_scala,show_output.schema_name,false,true
snowflake_function_scala,log_level,false,true
snowflake_function_scala,trace_level,false,true
snowflake_function_scala,null_input_behavior,false,false
snowflake_function_scala,function_definition,false,false
snowflake_function_scala,runtime_version,false,false
snowflake_function_scala,is_secure,false,false
snowflake_function_scala,target_path.stage_location,false,false
snowflake_function_scala,target_path.path_on_stage,false,false
snowflake_function_scala,function_language,false,true
snowflake_function_scala,external_access_integrations,false,false
snowflake_function_scala,arguments.arg_name,false,false
snowflake_function_scala,arguments.arg_data_type,false,false
snowflake_function_scala,arguments.arg_default_value,false,false
snowflake_function_scala,metric_level,false,true
snowflake_share,accounts,false,false
snowflake_table,tag,false,false
snowflake_table,cluster_by,false,false
snowflake_table,column,false,false
snowflake_table,owner,false,true
snowflake_table,primary_key.keys,false,false
snowflake_execute,execute,false,false
snowflake_execute,revert,false,false
snowflake_execute,query,false,false
snowflake_execute,query_results,false,true
snowflake_external_oauth_integration,external_oauth_issuer,false,false
snowflake_external_oauth_integration,external_oauth_snowflake_user_mapping_attribute,false,false
snowflake_external_oauth_integration,external_oauth_audience_list,false,false
snowflake_external_oauth_integration,describe_output.enabled,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_issuer,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_any_role_mode,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_rsa_public_key,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_blocked_roles_list,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_audience_list,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_token_user_mapping_claim,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_jws_keys_url,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_rsa_public_key_2,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_allowed_roles_list,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_snowflake_user_mapping_attribute,false,true
snowflake_external_oauth_integration,describe_output.external_oauth_scope_delimiter,false,true
snowflake_external_oauth_integration,external_oauth_allowed_roles_list,false,false
snowflake_external_oauth_integration,external_oauth_scope_delimiter,false,false
snowflake_external_oauth_integration,show_output.integration_type,false,true
snowflake_external_oauth_integration,show_output.category,false,true
snowflake_external_oauth_integration,related_parameters.external_oauth_add_privileged_roles_to_blocked_list,false,true
snowflake_external_oauth_integration,external_oauth_jws_keys_url,false,false
snowflake_external_oauth_integration,external_oauth_rsa_public_key,false,false
snowflake_external_oauth_integration,external_oauth_blocked_roles_list,false,false
snowflake_external_oauth_integration,external_oauth_any_role_mode,false,false
snowflake_external_oauth_integration,external_oauth_scope_mapping_attribute,false,false
snowflake_external_oauth_integration,external_oauth_type,false,false
snowflake_external_oauth_integration,external_oauth_rsa_public_key_2,false,false
snowflake_external_oauth_integration,external_oauth_token_user_mapping_claim,false,false
snowflake_procedure_sql,is_secure,false,false
snowflake_procedure_sql,metric_level,false,true
snowflake_procedure_sql,execute_as,false,false
snowflake_procedure_sql,procedure_language,false,true
snowflake_procedure_sql,arguments.arg_name,false,false
snowflake_procedure_sql,arguments.arg_data_type,false,false
snowflake_procedure_sql,arguments.arg_default_value,false,false
snowflake_procedure_sql,null_input_behavior,false,false
snowflake_procedure_sql,show_output.schema_name,false,true
snowflake_procedure_sql,show_output.description,false,true
snowflake_procedure_sql,show_output.arguments_raw,false,true
snowflake_procedure_sql,show_output.catalog_name,false,true
snowflake_procedure_sql,show_output.secrets,false,true
snowflake_procedure_sql,show_output.external_access_integrations,false,true
snowflake_procedure_sql,parameters.enable_console_output,false,true
snowflake_procedure_sql,parameters.log_level,false,true
snowflake_procedure_sql,parameters.metric_level,false,true
snowflake_procedure_sql,parameters.trace_level,false,true
snowflake_procedure_sql,log_level,false,true
snowflake_procedure_sql,return_type,false,false
snowflake_procedure_sql,trace_level,false,true
snowflake_procedure_sql,procedure_definition,false,false
snowflake_account,admin_name,true,false
snowflake_account,email,true,false
snowflake_account,must_change_password,false,false
snowflake_account,admin_user_type,false,false
snowflake_account,region,false,false
