ResourceName,FieldName,IsSensitive
snowflake_scim_integration,name,false
snowflake_scim_integration,type,false
snowflake_scim_integration,value,false
snowflake_scim_integration,type,false
snowflake_scim_integration,value,false
snowflake_scim_integration,default,false
snowflake_scim_integration,name,false
snowflake_scim_integration,value,false
snowflake_scim_integration,default,false
snowflake_scim_integration,name,false
snowflake_scim_integration,type,false
snowflake_scim_integration,name,false
snowflake_scim_integration,type,false
snowflake_scim_integration,value,false
snowflake_scim_integration,default,false
snowflake_scim_integration,type,false
snowflake_scim_integration,value,false
snowflake_scim_integration,default,false
snowflake_scim_integration,name,false
snowflake_scim_integration,fully_qualified_name,false
snowflake_scim_integration,category,false
snowflake_scim_integration,name,false
snowflake_scim_integration,integration_type,false
snowflake_scim_integration,name,false
snowflake_scim_integration,run_as_role,false
snowflake_scim_integration,sync_password,false
snowflake_share,name,false
snowflake_share,accounts,false
snowflake_share,fully_qualified_name,false
snowflake_shared_database,fully_qualified_name,false
snowflake_shared_database,default_ddl_collation,false
snowflake_shared_database,storage_serialization_policy,false
snowflake_shared_database,trace_level,false
snowflake_shared_database,from_share,false
snowflake_shared_database,log_level,false
snowflake_shared_database,name,false
snowflake_shared_database,catalog,false
snowflake_shared_database,external_volume,false
snowflake_shared_database,user_task_managed_initial_warehouse_size,false
snowflake_storage_integration,name,false
snowflake_storage_integration,type,false
snowflake_storage_integration,fully_qualified_name,false
snowflake_storage_integration,storage_allowed_locations,false
snowflake_storage_integration,storage_blocked_locations,false
snowflake_storage_integration,storage_provider,false
snowflake_storage_integration,storage_aws_iam_user_arn,false
snowflake_storage_integration,storage_aws_object_acl,false
snowflake_storage_integration,azure_consent_url,false
snowflake_storage_integration,storage_aws_external_id,false
snowflake_storage_integration,storage_aws_role_arn,false
snowflake_storage_integration,azure_tenant_id,false
snowflake_storage_integration,azure_multi_tenant_app_name,false
snowflake_storage_integration,storage_gcp_service_account,false
snowflake_table_column_masking_policy_application,masking_policy,false
snowflake_table_column_masking_policy_application,table,false
snowflake_table_column_masking_policy_application,column,false
snowflake_grant_privileges_to_database_role,privileges,false
snowflake_grant_privileges_to_database_role,on_database,false
snowflake_grant_privileges_to_database_role,object_type,false
snowflake_grant_privileges_to_database_role,object_name,false
snowflake_grant_privileges_to_database_role,in_schema,false
snowflake_grant_privileges_to_database_role,object_type_plural,false
snowflake_grant_privileges_to_database_role,in_database,false
snowflake_grant_privileges_to_database_role,in_schema,false
snowflake_grant_privileges_to_database_role,object_type_plural,false
snowflake_grant_privileges_to_database_role,in_database,false
snowflake_grant_privileges_to_database_role,database_role_name,false
snowflake_grant_privileges_to_database_role,always_apply_trigger,false
snowflake_grant_privileges_to_database_role,schema_name,false
snowflake_grant_privileges_to_database_role,all_schemas_in_database,false
snowflake_grant_privileges_to_database_role,future_schemas_in_database,false
snowflake_row_access_policy,body,false
snowflake_row_access_policy,name,false
snowflake_row_access_policy,type,false
snowflake_row_access_policy,return_type,false
snowflake_row_access_policy,body,false
snowflake_row_access_policy,name,false
snowflake_row_access_policy,database,false
snowflake_row_access_policy,schema,false
snowflake_row_access_policy,name,false
snowflake_row_access_policy,schema_name,false
snowflake_row_access_policy,kind,false
snowflake_row_access_policy,owner,false
snowflake_row_access_policy,options,false
snowflake_row_access_policy,owner_role_type,false
snowflake_row_access_policy,database_name,false
snowflake_row_access_policy,fully_qualified_name,false
snowflake_row_access_policy,name,false
snowflake_row_access_policy,name,false
snowflake_row_access_policy,type,false
snowflake_failover_group,allowed_shares,false
snowflake_failover_group,allowed_integration_types,false
snowflake_failover_group,expression,false
snowflake_failover_group,time_zone,false
snowflake_failover_group,object_types,false
snowflake_failover_group,allowed_databases,false
snowflake_failover_group,allowed_accounts,false
snowflake_failover_group,organization_name,false
snowflake_failover_group,source_account_name,false
snowflake_failover_group,name,false
snowflake_failover_group,fully_qualified_name,false
snowflake_failover_group,name,false
snowflake_schema,name,false
snowflake_schema,kind,false
snowflake_schema,log_level,false
snowflake_schema,storage_serialization_policy,false
snowflake_schema,user_task_managed_initial_warehouse_size,false
snowflake_schema,trace_level,false
snowflake_schema,name,false
snowflake_schema,dropped_on,false
snowflake_schema,owner,false
snowflake_schema,owner_role_type,false
snowflake_schema,name,false
snowflake_schema,database_name,false
snowflake_schema,options,false
snowflake_schema,retention_time,false
snowflake_schema,catalog,false
snowflake_schema,external_volume,false
snowflake_schema,fully_qualified_name,false
snowflake_schema,with_managed_access,false
snowflake_schema,default_ddl_collation,false
snowflake_schema,database,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,default,false
snowflake_schema,level,false
snowflake_schema,description,false
snowflake_schema,key,false
snowflake_schema,value,false
snowflake_schema,is_transient,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,key,false
snowflake_user,value,false
snowflake_user,default,false
snowflake_user,level,false
snowflake_user,description,false
snowflake_user,default_role,false
snowflake_user,first_name,true
snowflake_user,date_output_format,false
snowflake_user,fully_qualified_name,false
snowflake_user,must_change_password,false
snowflake_user,timestamp_tz_output_format,false
snowflake_user,search_path,false
snowflake_user,timestamp_output_format,false
snowflake_user,middle_name,true
snowflake_user,disable_mfa,false
snowflake_user,simulated_data_sharing_consumer,false
snowflake_user,timestamp_type_mapping,false
snowflake_user,binary_input_format,false
snowflake_user,user_type,false
snowflake_user,default_secondary_roles_option,false
snowflake_user,last_success_login,false
snowflake_user,default_warehouse,false
snowflake_user,default_role,false
snowflake_user,name,false
snowflake_user,mins_to_unlock,false
snowflake_user,default_namespace,false
snowflake_user,default_secondary_roles,false
snowflake_user,locked_until_time,false
snowflake_user,ext_authn_uid,false
snowflake_user,mins_to_bypass_mfa,false
snowflake_user,expires_at_time,false
snowflake_user,last_name,true
snowflake_user,email,true
snowflake_user,owner,false
snowflake_user,type,false
snowflake_user,display_name,false
snowflake_user,days_to_expiry,false
snowflake_user,first_name,true
snowflake_user,login_name,true
snowflake_user,s3_stage_vpce_dns_name,false
snowflake_user,name,false
snowflake_user,unsupported_ddl_action,false
snowflake_user,binary_output_format,false
snowflake_user,query_tag,false
snowflake_user,network_policy,false
snowflake_user,display_name,false
snowflake_user,password,true
snowflake_user,rsa_public_key,false
snowflake_user,timestamp_ltz_output_format,false
snowflake_user,time_input_format,false
snowflake_user,timestamp_input_format,false
snowflake_user,last_name,true
snowflake_user,email,true
snowflake_user,default_warehouse,false
snowflake_user,timezone,false
snowflake_user,rsa_public_key_2,false
snowflake_user,date_input_format,false
snowflake_user,trace_level,false
snowflake_user,client_timestamp_type_mapping,false
snowflake_user,time_output_format,false
snowflake_user,disabled,false
snowflake_user,login_name,true
snowflake_user,default_namespace,false
snowflake_user,timestamp_ntz_output_format,false
snowflake_user,geometry_output_format,false
snowflake_user,geography_output_format,false
snowflake_user,log_level,false
snowflake_user,transaction_default_isolation_level,false
snowflake_user_password_policy_attachment,user_name,false
snowflake_user_password_policy_attachment,password_policy_name,false
snowflake_user_public_keys,name,false
snowflake_user_public_keys,rsa_public_key,false
snowflake_user_public_keys,rsa_public_key_2,false
snowflake_warehouse,name,false
snowflake_warehouse,scaling_policy,false
snowflake_warehouse,enable_query_acceleration,false
snowflake_warehouse,key,false
snowflake_warehouse,value,false
snowflake_warehouse,default,false
snowflake_warehouse,level,false
snowflake_warehouse,description,false
snowflake_warehouse,key,false
snowflake_warehouse,value,false
snowflake_warehouse,default,false
snowflake_warehouse,level,false
snowflake_warehouse,description,false
snowflake_warehouse,default,false
snowflake_warehouse,level,false
snowflake_warehouse,description,false
snowflake_warehouse,key,false
snowflake_warehouse,value,false
snowflake_warehouse,warehouse_type,false
snowflake_warehouse,auto_resume,false
snowflake_warehouse,resource_monitor,false
snowflake_warehouse,owner_role_type,false
snowflake_warehouse,type,false
snowflake_warehouse,resumed_on,false
snowflake_warehouse,scaling_policy,false
snowflake_warehouse,owner,false
snowflake_warehouse,name,false
snowflake_warehouse,state,false
snowflake_warehouse,updated_on,false
snowflake_warehouse,size,false
snowflake_warehouse,resource_monitor,false
snowflake_warehouse,fully_qualified_name,false
snowflake_warehouse,warehouse_size,false
snowflake_function_python,key,false
snowflake_function_python,value,false
snowflake_function_python,default,false
snowflake_function_python,level,false
snowflake_function_python,description,false
snowflake_function_python,key,false
snowflake_function_python,value,false
snowflake_function_python,default,false
snowflake_function_python,level,false
snowflake_function_python,description,false
snowflake_function_python,key,false
snowflake_function_python,value,false
snowflake_function_python,default,false
snowflake_function_python,level,false
snowflake_function_python,description,false
snowflake_function_python,key,false
snowflake_function_python,value,false
snowflake_function_python,default,false
snowflake_function_python,level,false
snowflake_function_python,description,false
snowflake_function_python,fully_qualified_name,false
snowflake_function_python,arg_default_value,false
snowflake_function_python,arg_name,false
snowflake_function_python,arg_data_type,false
snowflake_function_python,database,false
snowflake_function_python,log_level,false
snowflake_function_python,is_aggregate,false
snowflake_function_python,handler,false
snowflake_function_python,external_access_integrations,false
snowflake_function_python,description,false
snowflake_function_python,catalog_name,false
snowflake_function_python,name,false
snowflake_function_python,arguments_raw,false
snowflake_function_python,secrets,false
snowflake_function_python,language,false
snowflake_function_python,schema_name,false
snowflake_function_python,runtime_version,false
snowflake_function_python,schema,false
snowflake_function_python,return_type,false
snowflake_function_python,is_secure,false
snowflake_function_python,function_definition,false
snowflake_function_python,external_access_integrations,false
snowflake_function_python,function_language,false
snowflake_function_python,secret_variable_name,false
snowflake_function_python,secret_id,false
snowflake_function_python,stage_location,false
snowflake_function_python,path_on_stage,false
snowflake_function_python,name,false
snowflake_function_python,packages,false
snowflake_function_python,return_results_behavior,false
snowflake_function_python,null_input_behavior,false
snowflake_function_python,metric_level,false
snowflake_function_python,trace_level,false
snowflake_network_policy,allowed_network_rule_list,false
snowflake_network_policy,blocked_network_rule_list,false
snowflake_network_policy,allowed_ip_list,false
snowflake_network_policy,blocked_ip_list,false
snowflake_network_policy,fully_qualified_name,false
snowflake_network_policy,name,false
snowflake_network_policy,allowed_network_rule_list,false
snowflake_network_policy,allowed_ip_list,false
snowflake_network_policy,name,false
snowflake_network_policy,blocked_network_rule_list,false
snowflake_network_policy,blocked_ip_list,false
snowflake_network_rule,name,false
snowflake_network_rule,schema,false
snowflake_network_rule,database,false
snowflake_network_rule,type,false
snowflake_network_rule,value_list,false
snowflake_network_rule,mode,false
snowflake_network_rule,fully_qualified_name,false
snowflake_procedure_java,arg_name,false
snowflake_procedure_java,arg_data_type,false
snowflake_procedure_java,arg_default_value,false
snowflake_procedure_java,metric_level,false
snowflake_procedure_java,return_type,false
snowflake_procedure_java,default,false
snowflake_procedure_java,level,false
snowflake_procedure_java,description,false
snowflake_procedure_java,key,false
snowflake_procedure_java,value,false
snowflake_procedure_java,key,false
snowflake_procedure_java,value,false
snowflake_procedure_java,default,false
snowflake_procedure_java,level,false
snowflake_procedure_java,description,false
snowflake_procedure_java,key,false
snowflake_procedure_java,value,false
snowflake_procedure_java,default,false
snowflake_procedure_java,level,false
snowflake_procedure_java,description,false
snowflake_procedure_java,level,false
snowflake_procedure_java,description,false
snowflake_procedure_java,key,false
snowflake_procedure_java,value,false
snowflake_procedure_java,default,false
snowflake_procedure_java,is_secure,false
snowflake_procedure_java,database,false
snowflake_procedure_java,handler,false
snowflake_procedure_java,schema,false
snowflake_procedure_java,procedure_language,false
snowflake_procedure_java,name,false
snowflake_procedure_java,stage_location,false
snowflake_procedure_java,path_on_stage,false
snowflake_procedure_java,snowpark_package,false
snowflake_procedure_java,log_level,false
snowflake_procedure_java,catalog_name,false
snowflake_procedure_java,name,false
snowflake_procedure_java,external_access_integrations,false
snowflake_procedure_java,schema_name,false
snowflake_procedure_java,arguments_raw,false
snowflake_procedure_java,description,false
snowflake_procedure_java,secrets,false
snowflake_procedure_java,fully_qualified_name,false
snowflake_procedure_java,runtime_version,false
snowflake_procedure_java,procedure_definition,false
snowflake_procedure_java,stage_location,false
snowflake_procedure_java,path_on_stage,false
snowflake_procedure_java,execute_as,false
snowflake_procedure_java,packages,false
snowflake_procedure_java,trace_level,false
snowflake_procedure_java,external_access_integrations,false
snowflake_procedure_java,secret_variable_name,false
snowflake_procedure_java,secret_id,false
snowflake_procedure_java,null_input_behavior,false
snowflake_function_sql,arg_data_type,false
snowflake_function_sql,arg_default_value,false
snowflake_function_sql,arg_name,false
snowflake_function_sql,return_results_behavior,false
snowflake_function_sql,schema,false
snowflake_function_sql,is_secure,false
snowflake_function_sql,function_definition,false
snowflake_function_sql,level,false
snowflake_function_sql,description,false
snowflake_function_sql,key,false
snowflake_function_sql,value,false
snowflake_function_sql,default,false
snowflake_function_sql,default,false
snowflake_function_sql,level,false
snowflake_function_sql,description,false
snowflake_function_sql,key,false
snowflake_function_sql,value,false
snowflake_function_sql,key,false
snowflake_function_sql,value,false
snowflake_function_sql,default,false
snowflake_function_sql,level,false
snowflake_function_sql,description,false
snowflake_function_sql,value,false
snowflake_function_sql,default,false
snowflake_function_sql,level,false
snowflake_function_sql,description,false
snowflake_function_sql,key,false
snowflake_function_sql,name,false
snowflake_function_sql,metric_level,false
snowflake_function_sql,trace_level,false
snowflake_function_sql,database,false
snowflake_function_sql,name,false
snowflake_function_sql,description,false
snowflake_function_sql,catalog_name,false
snowflake_function_sql,schema_name,false
snowflake_function_sql,arguments_raw,false
snowflake_function_sql,secrets,false
snowflake_function_sql,language,false
snowflake_function_sql,external_access_integrations,false
snowflake_function_sql,fully_qualified_name,false
snowflake_function_sql,log_level,false
snowflake_function_sql,return_type,false
snowflake_function_sql,function_language,false
snowflake_email_notification_integration,allowed_recipients,false
snowflake_email_notification_integration,fully_qualified_name,false
snowflake_email_notification_integration,name,false
snowflake_file_format,schema,false
snowflake_file_format,escape_unenclosed_field,false
snowflake_file_format,field_optionally_enclosed_by,false
snowflake_file_format,field_delimiter,false
snowflake_file_format,fully_qualified_name,false
snowflake_file_format,binary_format,false
snowflake_file_format,null_if,false
snowflake_file_format,encoding,false
snowflake_file_format,name,false
snowflake_file_format,record_delimiter,false
snowflake_file_format,time_format,false
snowflake_file_format,timestamp_format,false
snowflake_file_format,escape,false
snowflake_file_format,database,false
snowflake_file_format,format_type,false
snowflake_file_format,compression,false
snowflake_file_format,file_extension,false
snowflake_file_format,date_format,false
snowflake_masking_policy,database,false
snowflake_masking_policy,return_data_type,false
snowflake_masking_policy,exempt_other_policies,false
snowflake_masking_policy,database_name,false
snowflake_masking_policy,schema_name,false
snowflake_masking_policy,kind,false
snowflake_masking_policy,name,false
snowflake_masking_policy,owner,false
snowflake_masking_policy,owner_role_type,false
snowflake_masking_policy,name,false
snowflake_masking_policy,name,false
snowflake_masking_policy,type,false
snowflake_masking_policy,return_type,false
snowflake_masking_policy,body,false
snowflake_masking_policy,fully_qualified_name,false
snowflake_masking_policy,name,false
snowflake_masking_policy,schema,false
snowflake_masking_policy,name,false
snowflake_masking_policy,type,false
snowflake_masking_policy,body,false
snowflake_materialized_view,database,false
snowflake_materialized_view,schema,false
snowflake_materialized_view,name,false
snowflake_materialized_view,value,false
snowflake_materialized_view,fully_qualified_name,false
snowflake_materialized_view,schema,false
snowflake_materialized_view,statement,false
snowflake_materialized_view,name,false
snowflake_materialized_view,database,false
snowflake_materialized_view,warehouse,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,integration_type,false
snowflake_oauth_integration_for_partner_applications,category,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,oauth_client,false
snowflake_oauth_integration_for_partner_applications,oauth_redirect_uri,false
snowflake_oauth_integration_for_partner_applications,enabled,false
snowflake_oauth_integration_for_partner_applications,blocked_roles_list,false
snowflake_oauth_integration_for_partner_applications,fully_qualified_name,false
snowflake_oauth_integration_for_partner_applications,oauth_issue_refresh_tokens,false
snowflake_oauth_integration_for_partner_applications,oauth_use_secondary_roles,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,name,false
snowflake_oauth_integration_for_partner_applications,type,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,default,false
snowflake_oauth_integration_for_partner_applications,level,false
snowflake_oauth_integration_for_partner_applications,description,false
snowflake_oauth_integration_for_partner_applications,key,false
snowflake_oauth_integration_for_partner_applications,value,false
snowflake_secondary_connection,name,false
snowflake_secondary_connection,as_replica_of,false
